"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
30,0.3,0.2,"TC",20.2023120295331
90,0.3,0.2,"TC",19.6717686123318
30,0.5,0.2,"TC",25.101477361741
90,0.5,0.2,"TC",15.8748703497806
60,0.4,0.2,"TC",16.3696461818641
30,0.3,0.2,"TC",20.078960480286
90,0.3,0.2,"TC",20.3287519704228
30,0.5,0.2,"TC",16.765701548513
90,0.5,0.2,"TC",19.7692647789205
60,0.4,0.2,"TC",22.3647910385236
30,0.3,0.2,"TC",20.6116793918426
90,0.3,0.2,"TC",20.5734962533165
30,0.5,0.2,"TC",18.7100262350866
90,0.5,0.2,"TC",3.42170022711749
60,0.4,0.2,"TC",26.1572318820217
30,0.3,0.2,"TC",17.9682049671373
90,0.3,0.2,"TC",19.4762343685282
30,0.5,0.2,"TC",22.6471022091086
90,0.5,0.2,"TC",16.8940656020309
60,0.4,0.2,"TC",17.8548262410821
30,0.3,0.2,"TC",20.5382153911374
90,0.3,0.2,"TC",14.0143197671472
30,0.5,0.2,"TC",17.1845443233392
90,0.5,0.2,"TC",14.2365338996841
60,0.4,0.2,"TC",22.026121754444
30,0.3,0.2,"TC",20.9019831711493
90,0.3,0.2,"TC",19.4468624385633
30,0.5,0.2,"TC",18.5553210969332
90,0.5,0.2,"TC",18.8107415945689
60,0.4,0.2,"TC",21.6358043210476
30,0.3,0.2,"TC",21.9942519400382
90,0.3,0.2,"TC",22.6134296489316
30,0.5,0.2,"TC",22.789866701426
90,0.5,0.2,"TC",19.5077617231568
60,0.4,0.2,"TC",17.4722011378582
30,0.3,0.2,"TC",17.8693691520205
90,0.3,0.2,"TC",20.4160802922544
30,0.5,0.2,"TC",23.8731130539585
90,0.5,0.2,"TC",18.0497265452826
60,0.4,0.2,"TC",19.5776102820632
30,0.3,0.2,"TC",17.5999021845335
90,0.3,0.2,"TC",21.598517853385
30,0.5,0.2,"TC",17.1068238938339
90,0.5,0.2,"TC",14.9815287200062
60,0.4,0.2,"TC",18.7805499106886
30,0.3,0.2,"TC",21.5728108545174
90,0.3,0.2,"TC",14.974583951587
30,0.5,0.2,"TC",25.2112062091269
90,0.5,0.2,"TC",17.2274878010256
60,0.4,0.2,"TC",20.1063725712657
30,0.3,0.2,"TC",21.5040786036839
90,0.3,0.2,"TC",12.9310001549732
30,0.5,0.2,"TC",23.6373060153222
90,0.5,0.2,"TC",15.918431894464
60,0.4,0.2,"TC",19.6444004638496
30,0.3,0.2,"TC",21.2536386555649
90,0.3,0.2,"TC",19.0093363172718
30,0.5,0.2,"TC",23.3101263566392
90,0.5,0.2,"TC",11.0486831570545
60,0.4,0.2,"TC",16.5262791307224
30,0.3,0.2,"TC",19.0543858419327
90,0.3,0.2,"TC",21.2706467068728
30,0.5,0.2,"TC",15.7033878451527
90,0.5,0.2,"TC",19.809419386487
60,0.4,0.2,"TC",23.1367333125864
30,0.3,0.2,"TC",19.2920115394232
90,0.3,0.2,"TC",18.4840821492225
30,0.5,0.2,"TC",15.8622640243287
90,0.5,0.2,"TC",9.03822200629522
60,0.4,0.2,"TC",22.4047481062053
30,0.3,0.2,"TC",25.6501350786521
90,0.3,0.2,"TC",18.0374948697821
30,0.5,0.2,"TC",21.5005675850614
90,0.5,0.2,"TC",16.5716713059885
60,0.4,0.2,"TC",17.8344908964423
30,0.3,0.2,"TC",17.8536446614829
90,0.3,0.2,"TC",19.4129120877911
30,0.5,0.2,"TC",14.449143157955
90,0.5,0.2,"TC",11.5772804400267
60,0.4,0.2,"TC",22.2402618088572
30,0.3,0.2,"TC",20.2453411614239
90,0.3,0.2,"TC",20.6899280832725
30,0.5,0.2,"TC",24.4544758390052
90,0.5,0.2,"TC",18.243409789746
60,0.4,0.2,"TC",23.4542968880611
30,0.3,0.2,"TC",16.6497432624604
90,0.3,0.2,"TC",21.0515511742067
30,0.5,0.2,"TC",20.2272660926428
90,0.5,0.2,"TC",16.3763980891691
60,0.4,0.2,"TC",19.993407010876
30,0.3,0.2,"TC",23.4432739254848
90,0.3,0.2,"TC",17.8932891387232
30,0.5,0.2,"TC",19.7088458803962
90,0.5,0.2,"TC",19.0100592132801
60,0.4,0.2,"TC",19.1549485784641
30,0.3,0.2,"TC",20.8525933885281
90,0.3,0.2,"TC",19.1243961871187
30,0.5,0.2,"TC",19.6129293787524
90,0.5,0.2,"TC",20.0391900733982
60,0.4,0.2,"TC",17.1292065140663
30,0.3,0.2,"TC",20.0141730677829
90,0.3,0.2,"TC",22.6667337278007
30,0.5,0.2,"TC",17.2451924548446
90,0.5,0.2,"TC",17.3892462948085
60,0.4,0.2,"TC",21.7372802508021
30,0.3,0.2,"TC",17.7801185968719
90,0.3,0.2,"TC",17.6568114579554
30,0.5,0.2,"TC",18.0633087608863
90,0.5,0.2,"TC",19.7467876275408
60,0.4,0.2,"TC",16.3138481683133
30,0.3,0.2,"TC",23.8470737593256
90,0.3,0.2,"TC",22.1736566811752
30,0.5,0.2,"TC",18.909886151076
90,0.5,0.2,"TC",13.8079711480727
60,0.4,0.2,"TC",18.7306012771503
30,0.3,0.2,"TC",20.5754974371277
90,0.3,0.2,"TC",17.4538779114796
30,0.5,0.2,"TC",15.783891794489
90,0.5,0.2,"TC",22.9191870952665
60,0.4,0.2,"TC",22.6958700804827
30,0.3,0.2,"TC",26.6162558030361
90,0.3,0.2,"TC",22.6634427532604
30,0.5,0.2,"TC",25.116502485437
90,0.5,0.2,"TC",14.4700902467582
60,0.4,0.2,"TC",21.2970634633317
30,0.3,0.2,"TC",18.8519796557157
90,0.3,0.2,"TC",13.7259902442746
30,0.5,0.2,"TC",21.0932070962221
90,0.5,0.2,"TC",18.2797596842012
60,0.4,0.2,"TC",22.0958848569242
30,0.3,0.2,"TC",24.9360980490274
90,0.3,0.2,"TC",16.6980384005603
30,0.5,0.2,"TC",16.1381119144229
90,0.5,0.2,"TC",16.8092076245282
60,0.4,0.2,"TC",18.136175919916
30,0.3,0.2,"TC",15.2159855419752
90,0.3,0.2,"TC",15.9681232344629
30,0.5,0.2,"TC",20.243892559548
90,0.5,0.2,"TC",17.3650272394725
60,0.4,0.2,"TC",22.4279924947579
30,0.3,0.2,"TC",23.0262079123067
90,0.3,0.2,"TC",18.9936682818485
30,0.5,0.2,"TC",17.9392083229723
90,0.5,0.2,"TC",21.0427777569256
60,0.4,0.2,"TC",18.0809328367818
30,0.3,0.2,"TC",21.0163770283397
90,0.3,0.2,"TC",20.6043353446592
30,0.5,0.2,"TC",20.7694141877048
90,0.5,0.2,"TC",12.0853753833567
60,0.4,0.2,"TC",21.4403623762463
30,0.3,0.2,"TC",19.4945345530938
90,0.3,0.2,"TC",16.2135708694373
30,0.5,0.2,"TC",23.6547896946016
90,0.5,0.2,"TC",18.785722642819
60,0.4,0.2,"TC",21.5092131848969
30,0.3,0.2,"TC",22.7894001787568
90,0.3,0.2,"TC",19.0924984910344
30,0.5,0.2,"TC",14.4792500752506
90,0.5,0.2,"TC",18.0072161904707
60,0.4,0.2,"TC",24.5737528068475
30,0.3,0.2,"TC",21.0381226833171
90,0.3,0.2,"TC",19.6514394291751
30,0.5,0.2,"TC",19.8766575730742
90,0.5,0.2,"TC",12.7483894331182
60,0.4,0.2,"TC",20.2234778038496
30,0.3,0.2,"TC",18.2615722583985
90,0.3,0.2,"TC",23.4752099505661
30,0.5,0.2,"TC",20.2387204365881
90,0.5,0.2,"TC",17.2256060126623
60,0.4,0.2,"TC",18.5839114919204
30,0.3,0.2,"TC",18.2733254799819
90,0.3,0.2,"TC",23.4622304005302
30,0.5,0.2,"TC",23.5896708508018
90,0.5,0.2,"TC",17.3584546448904
60,0.4,0.2,"TC",15.1471336078361
30,0.3,0.2,"TC",18.3982582255561
90,0.3,0.2,"TC",18.8564513613813
30,0.5,0.2,"TC",20.7462511040961
90,0.5,0.2,"TC",21.6962056196353
60,0.4,0.2,"TC",19.1248665266658
30,0.3,0.2,"TC",17.2137139490936
90,0.3,0.2,"TC",17.8769249865172
30,0.5,0.2,"TC",18.4412662186787
90,0.5,0.2,"TC",12.4840007320667
60,0.4,0.2,"TC",25.4328795767246
30,0.3,0.2,"TC",24.0091549148061
90,0.3,0.2,"TC",19.760433909483
30,0.5,0.2,"TC",22.0379333276738
90,0.5,0.2,"TC",21.4351960083217
60,0.4,0.2,"TC",10.6085043202552
30,0.3,0.2,"TC",22.0577119999078
90,0.3,0.2,"TC",21.2380363844217
30,0.5,0.2,"TC",26.1476368941488
90,0.5,0.2,"TC",17.1611958256486
60,0.4,0.2,"TC",19.4685849539093
30,0.3,0.2,"TC",20.4797050692022
90,0.3,0.2,"TC",20.1906667718914
30,0.5,0.2,"TC",15.5882839956576
90,0.5,0.2,"TC",14.9579183482042
60,0.4,0.2,"TC",22.2405096847217
30,0.3,0.2,"TC",20.4603042405039
90,0.3,0.2,"TC",21.1862001328407
30,0.5,0.2,"TC",19.5570307324782
90,0.5,0.2,"TC",23.1344032167747
60,0.4,0.2,"TC",17.485208424871
30,0.3,0.2,"TC",18.3014031719169
90,0.3,0.2,"TC",24.9126240552291
30,0.5,0.2,"TC",19.3483052208417
90,0.5,0.2,"TC",12.3745468420513
60,0.4,0.2,"TC",19.1421720353829
30,0.3,0.2,"TC",21.1528551061039
90,0.3,0.2,"TC",19.7353883164376
30,0.5,0.2,"TC",19.9303158954856
90,0.5,0.2,"TC",20.1086562013889
60,0.4,0.2,"TC",19.3070486576354
30,0.3,0.2,"TC",19.0058365742766
90,0.3,0.2,"TC",15.9499600026386
30,0.5,0.2,"TC",23.1361062526621
90,0.5,0.2,"TC",12.7723949908441
60,0.4,0.2,"TC",18.6950056730608
30,0.3,0.2,"TC",18.481177949363
90,0.3,0.2,"TC",19.504469148742
30,0.5,0.2,"TC",20.1401983882225
90,0.5,0.2,"TC",20.9749096017888
60,0.4,0.2,"TC",13.4597491697495
30,0.3,0.2,"TC",22.7606591936257
90,0.3,0.2,"TC",14.5333409401674
30,0.5,0.2,"TC",19.7543614114244
90,0.5,0.2,"TC",17.4966737636035
60,0.4,0.2,"TC",21.2909557672324
30,0.3,0.2,"TC",26.3645519780656
90,0.3,0.2,"TC",15.1407882201846
30,0.5,0.2,"TC",16.9581411981529
90,0.5,0.2,"TC",13.8149344999495
60,0.4,0.2,"TC",21.4482396477988
30,0.3,0.2,"TC",18.0029771057517
90,0.3,0.2,"TC",17.7646433682529
30,0.5,0.2,"TC",17.3646872889293
90,0.5,0.2,"TC",19.0074348583599
60,0.4,0.2,"TC",20.3565110555401
30,0.3,0.2,"TC",18.3382293507005
90,0.3,0.2,"TC",20.2131198368398
30,0.5,0.2,"TC",16.5201633349843
90,0.5,0.2,"TC",16.832437946832
60,0.4,0.2,"TC",20.8356145752377
30,0.3,0.2,"TC",22.657734624304
90,0.3,0.2,"TC",23.8661454724205
30,0.5,0.2,"TC",22.1322620964817
90,0.5,0.2,"TC",20.8104975853007
60,0.4,0.2,"TC",19.5102667335995
30,0.3,0.2,"TC",21.6247987674603
90,0.3,0.2,"TC",20.6253629126184
30,0.5,0.2,"TC",23.7505679911279
90,0.5,0.2,"TC",15.3312533012242
60,0.4,0.2,"TC",18.0245032576196
30,0.3,0.2,"TC",23.9363304375337
90,0.3,0.2,"TC",22.2805921364423
30,0.5,0.2,"TC",22.9766936717007
90,0.5,0.2,"TC",14.009889943594
60,0.4,0.2,"TC",18.6533929091948
30,0.3,0.2,"TC",14.9658183344682
90,0.3,0.2,"TC",21.0166638764479
30,0.5,0.2,"TC",15.9302317244627
90,0.5,0.2,"TC",16.6719724218836
60,0.4,0.2,"TC",18.3757133309471
30,0.3,0.2,"TC",21.0583168318547
90,0.3,0.2,"TC",18.1540972975688
30,0.5,0.2,"TC",19.8047052262097
90,0.5,0.2,"TC",16.5888260199512
60,0.4,0.2,"TC",13.9719556203726
30,0.3,0.2,"TC",21.0259061580199
90,0.3,0.2,"TC",21.0061092451299
30,0.5,0.2,"TC",20.0301739964381
90,0.5,0.2,"TC",19.7466964135584
60,0.4,0.2,"TC",22.9006336312613
30,0.3,0.2,"TC",22.3874578970795
90,0.3,0.2,"TC",19.9297349905837
30,0.5,0.2,"TC",17.0136716182264
90,0.5,0.2,"TC",10.4250435427959
60,0.4,0.2,"TC",24.1983232909121
30,0.3,0.2,"TC",19.0068504257266
90,0.3,0.2,"TC",12.965334196989
30,0.5,0.2,"TC",21.0157358641832
90,0.5,0.2,"TC",16.5763239846107
60,0.4,0.2,"TC",20.6959536371499
30,0.3,0.2,"TC",18.3114137660995
90,0.3,0.2,"TC",23.1729767935575
30,0.5,0.2,"TC",24.7708795931493
90,0.5,0.2,"TC",17.3911761262615
60,0.4,0.2,"TC",18.5037567363135
30,0.3,0.2,"TC",21.5833513531771
90,0.3,0.2,"TC",18.6894147827635
30,0.5,0.2,"TC",20.5705818950031
90,0.5,0.2,"TC",22.047691495006
60,0.4,0.2,"TC",18.1135882249405
30,0.3,0.2,"TC",15.504612773877
90,0.3,0.2,"TC",17.9228166331824
30,0.5,0.2,"TC",19.7171517932811
90,0.5,0.2,"TC",13.6915421975265
60,0.4,0.2,"TC",15.99370384042
30,0.3,0.2,"TC",17.7698384619055
90,0.3,0.2,"TC",18.6380230463957
30,0.5,0.2,"TC",20.1594900721636
90,0.5,0.2,"TC",15.0963985461454
60,0.4,0.2,"TC",21.4360020320107
30,0.3,0.2,"TC",18.9744559222173
90,0.3,0.2,"TC",21.6908944015042
30,0.5,0.2,"TC",26.2142230113868
90,0.5,0.2,"TC",14.2354540393008
60,0.4,0.2,"TC",19.093785113254
30,0.3,0.2,"TC",19.7966816276094
90,0.3,0.2,"TC",24.8586714616638
30,0.5,0.2,"TC",19.0777232326828
90,0.5,0.2,"TC",19.3641303132886
60,0.4,0.2,"TC",19.9996622414549
30,0.3,0.2,"TC",17.2629775570737
90,0.3,0.2,"TC",15.2267059316513
30,0.5,0.2,"TC",22.6909019626354
90,0.5,0.2,"TC",13.9685606104918
60,0.4,0.2,"TC",18.4114848410315
30,0.3,0.2,"TC",18.7891881206861
90,0.3,0.2,"TC",18.758003163561
30,0.5,0.2,"TC",25.7978163535694
90,0.5,0.2,"TC",13.9462536262335
60,0.4,0.2,"TC",17.4740626162648
30,0.3,0.2,"TC",17.0553189020179
90,0.3,0.2,"TC",14.6115117576029
30,0.5,0.2,"TC",21.9987008877605
90,0.5,0.2,"TC",16.2363450343459
60,0.4,0.2,"TC",15.9070491490129
30,0.3,0.2,"TC",19.8180922689542
90,0.3,0.2,"TC",22.9985901729574
30,0.5,0.2,"TC",15.3474766259964
90,0.5,0.2,"TC",19.6235785739453
60,0.4,0.2,"TC",18.0330576286953
30,0.3,0.2,"TC",18.3804288423585
90,0.3,0.2,"TC",15.8331683381744
30,0.5,0.2,"TC",18.9645602724945
90,0.5,0.2,"TC",15.7752366123467
60,0.4,0.2,"TC",21.5657624472153
30,0.3,0.2,"TC",22.4371688935541
90,0.3,0.2,"TC",24.0910457722696
30,0.5,0.2,"TC",20.0289644572861
90,0.5,0.2,"TC",14.7318399082825
60,0.4,0.2,"TC",24.226217514501
30,0.3,0.2,"TC",18.7892881084318
90,0.3,0.2,"TC",21.0389611513717
30,0.5,0.2,"TC",24.3195950630255
90,0.5,0.2,"TC",25.0740099361472
60,0.4,0.2,"TC",20.9620721090575
30,0.3,0.2,"TC",17.013374102144
90,0.3,0.2,"TC",15.5785223791602
30,0.5,0.2,"TC",13.3750744701365
90,0.5,0.2,"TC",17.541352318399
60,0.4,0.2,"TC",17.4518060651236
30,0.3,0.2,"TC",21.4623387752638
90,0.3,0.2,"TC",22.3541527366197
30,0.5,0.2,"TC",23.6854259148575
90,0.5,0.2,"TC",13.1146763117117
60,0.4,0.2,"TC",15.8317698028685
30,0.3,0.2,"TC",18.9951703565894
90,0.3,0.2,"TC",21.0290938563668
30,0.5,0.2,"TC",18.94316597456
90,0.5,0.2,"TC",23.9585068100391
60,0.4,0.2,"TC",19.1759983241347
30,0.3,0.2,"TC",16.5509871712931
90,0.3,0.2,"TC",18.8122490587084
30,0.5,0.2,"TC",21.7657472827107
90,0.5,0.2,"TC",15.5523738537568
60,0.4,0.2,"TC",23.8426580163607
30,0.3,0.2,"TC",20.2700490697079
90,0.3,0.2,"TC",23.4469905921544
30,0.5,0.2,"TC",17.9277207990553
90,0.5,0.2,"TC",10.288290656452
60,0.4,0.2,"TC",22.6575057207214
30,0.3,0.2,"TC",23.0599293161917
90,0.3,0.2,"TC",19.7837791134868
30,0.5,0.2,"TC",19.5659882638342
90,0.5,0.2,"TC",15.0115595273714
60,0.4,0.2,"TC",20.1285636694377
30,0.3,0.2,"TC",18.1466549559015
90,0.3,0.2,"TC",20.526485475143
30,0.5,0.2,"TC",19.6408034717991
90,0.5,0.2,"TC",16.4561942330727
60,0.4,0.2,"TC",21.3067508480948
30,0.3,0.2,"TC",21.0443881249739
90,0.3,0.2,"TC",20.6827260716926
30,0.5,0.2,"TC",20.2386745216978
90,0.5,0.2,"TC",15.2038152400469
60,0.4,0.2,"TC",19.0173687853696
30,0.3,0.2,"TC",20.9165493959412
90,0.3,0.2,"TC",19.3770332361775
30,0.5,0.2,"TC",16.9994268518777
90,0.5,0.2,"TC",18.3855061982506
60,0.4,0.2,"TC",24.1306483928364
30,0.3,0.2,"TC",18.1209950602947
90,0.3,0.2,"TC",12.0254216309231
30,0.5,0.2,"TC",24.3754188918705
90,0.5,0.2,"TC",16.1762151929637
60,0.4,0.2,"TC",22.9665570773774
30,0.3,0.2,"TC",25.6172515531899
90,0.3,0.2,"TC",16.1354274941465
30,0.5,0.2,"TC",23.0871987284206
90,0.5,0.2,"TC",20.507353421437
60,0.4,0.2,"TC",18.1279359105059
30,0.3,0.2,"TC",21.9030292535878
90,0.3,0.2,"TC",21.0034193524081
30,0.5,0.2,"TC",16.543555956044
90,0.5,0.2,"TC",19.942923344557
60,0.4,0.2,"TC",18.7780740109401
30,0.3,0.2,"TC",22.7158413893597
90,0.3,0.2,"TC",18.8449469561595
30,0.5,0.2,"TC",18.6364047661848
90,0.5,0.2,"TC",14.0157756125987
60,0.4,0.2,"TC",21.9514637702974
30,0.3,0.2,"TC",22.9591391504969
90,0.3,0.2,"TC",22.176660215554
30,0.5,0.2,"TC",21.6599296741244
90,0.5,0.2,"TC",19.2861476114047
60,0.4,0.2,"TC",21.6440851362137
30,0.3,0.2,"TC",23.2464427628828
90,0.3,0.2,"TC",18.8739165391237
30,0.5,0.2,"TC",24.896265299384
90,0.5,0.2,"TC",15.2739354801571
60,0.4,0.2,"TC",21.0266053254029
30,0.3,0.2,"TC",21.8664888672584
90,0.3,0.2,"TC",21.8781806185966
30,0.5,0.2,"TC",21.867413908936
90,0.5,0.2,"TC",13.8619379600772
60,0.4,0.2,"TC",21.4454146331637
30,0.3,0.2,"TC",20.0484844899686
90,0.3,0.2,"TC",16.855099093409
30,0.5,0.2,"TC",21.3376572309677
90,0.5,0.2,"TC",20.4739725358726
60,0.4,0.2,"TC",19.4004740841057
30,0.3,0.2,"TC",24.2781637567319
90,0.3,0.2,"TC",21.6888701891066
30,0.5,0.2,"TC",24.1820376553332
90,0.5,0.2,"TC",18.0579195766334
60,0.4,0.2,"TC",20.4302388392429
30,0.3,0.2,"TC",19.2906706369367
90,0.3,0.2,"TC",22.7249511168118
30,0.5,0.2,"TC",24.0940624580004
90,0.5,0.2,"TC",15.2588883905752
60,0.4,0.2,"TC",13.9619742497001
30,0.3,0.2,"TC",18.976292744323
90,0.3,0.2,"TC",21.7975005678174
30,0.5,0.2,"TC",18.0615654456319
90,0.5,0.2,"TC",20.3009886615651
60,0.4,0.2,"TC",16.6030507758515
30,0.3,0.2,"TC",20.4867181351157
90,0.3,0.2,"TC",19.1401819302869
30,0.5,0.2,"TC",21.9372813272342
90,0.5,0.2,"TC",12.6931687315986
60,0.4,0.2,"TC",16.3067473928071
30,0.3,0.2,"TC",21.455825736121
90,0.3,0.2,"TC",22.5607343654772
30,0.5,0.2,"TC",20.4853336058291
90,0.5,0.2,"TC",14.7313504278652
60,0.4,0.2,"TC",20.8044389982446
30,0.3,0.2,"TC",21.3592835348948
90,0.3,0.2,"TC",16.5141237212727
30,0.5,0.2,"TC",16.8586392917114
90,0.5,0.2,"TC",16.395766131169
60,0.4,0.2,"TC",19.8934078919039
30,0.3,0.2,"TC",16.8356191841208
90,0.3,0.2,"TC",20.3893887706805
30,0.5,0.2,"TC",18.8725688714416
90,0.5,0.2,"TC",19.5171394833876
60,0.4,0.2,"TC",17.400630221344
30,0.3,0.2,"TC",21.3272986913956
90,0.3,0.2,"TC",16.7319400186208
30,0.5,0.2,"TC",22.7249653628077
90,0.5,0.2,"TC",13.2612598434519
60,0.4,0.2,"TC",16.3345560927739
30,0.3,0.2,"TC",20.2502917342872
90,0.3,0.2,"TC",19.2335479105875
30,0.5,0.2,"TC",21.6605207260247
90,0.5,0.2,"TC",16.1819069928528
60,0.4,0.2,"TC",18.9590192712025
30,0.3,0.2,"TC",19.0306759576465
90,0.3,0.2,"TC",21.5450789557194
30,0.5,0.2,"TC",24.8988315911254
90,0.5,0.2,"TC",18.6345165465141
60,0.4,0.2,"TC",16.0646462307221
30,0.3,0.2,"TC",16.0102864254049
90,0.3,0.2,"TC",20.945836716954
30,0.5,0.2,"TC",18.2938947334237
90,0.5,0.2,"TC",19.1103883909892
60,0.4,0.2,"TC",15.9592288566469
30,0.3,0.2,"TC",14.8309953871729
90,0.3,0.2,"TC",21.0803364677398
30,0.5,0.2,"TC",21.6246873199779
90,0.5,0.2,"TC",16.8361724399418
60,0.4,0.2,"TC",16.0427367053113
30,0.3,0.2,"TC",13.8030230887866
90,0.3,0.2,"TC",19.7237441023272
30,0.5,0.2,"TC",24.7389142208192
90,0.5,0.2,"TC",9.97687107432444
60,0.4,0.2,"TC",19.0298468882491
30,0.3,0.2,"TC",20.6920398629558
90,0.3,0.2,"TC",24.6503956370097
30,0.5,0.2,"TC",23.0485721852746
90,0.5,0.2,"TC",14.7117024045655
60,0.4,0.2,"TC",19.6351564106234
30,0.3,0.2,"TC",21.0767271321099
90,0.3,0.2,"TC",23.7309818985585
30,0.5,0.2,"TC",20.7719631395703
90,0.5,0.2,"TC",16.1948714441448
60,0.4,0.2,"TC",16.7632289605634
30,0.3,0.2,"TC",20.7631637727616
90,0.3,0.2,"TC",20.996879362558
30,0.5,0.2,"TC",27.6848597498493
90,0.5,0.2,"TC",15.0394650840248
60,0.4,0.2,"TC",17.2716074415251
30,0.3,0.2,"TC",16.9768451468239
90,0.3,0.2,"TC",19.529111352098
30,0.5,0.2,"TC",23.7396376847087
90,0.5,0.2,"TC",15.6541350713223
60,0.4,0.2,"TC",20.8165307492769
30,0.3,0.2,"TC",20.557160763934
90,0.3,0.2,"TC",19.930774988678
30,0.5,0.2,"TC",21.5355093691074
90,0.5,0.2,"TC",16.8187411738455
60,0.4,0.2,"TC",21.8483392142862
30,0.3,0.2,"TC",19.6411355447911
90,0.3,0.2,"TC",23.8016412358417
30,0.5,0.2,"TC",23.1437499211425
90,0.5,0.2,"TC",21.4372326658777
60,0.4,0.2,"TC",18.9446778458639
30,0.3,0.2,"TC",21.2519000531394
90,0.3,0.2,"TC",19.2897587004606
30,0.5,0.2,"TC",21.6968295311524
90,0.5,0.2,"TC",12.4337890900411
60,0.4,0.2,"TC",25.9798012627519
30,0.3,0.2,"TC",18.2446261826413
90,0.3,0.2,"TC",19.9871315236204
30,0.5,0.2,"TC",17.9183555369751
90,0.5,0.2,"TC",17.8343859567206
60,0.4,0.2,"TC",18.3989447816706
30,0.3,0.2,"TC",20.1710977371902
90,0.3,0.2,"TC",21.4576033988374
30,0.5,0.2,"TC",18.1048223028153
90,0.5,0.2,"TC",17.2893642829911
60,0.4,0.2,"TC",23.7555599168111
30,0.3,0.2,"TC",17.7484559481325
90,0.3,0.2,"TC",22.4230554446014
30,0.5,0.2,"TC",15.7736548404024
90,0.5,0.2,"TC",15.2923811442551
60,0.4,0.2,"TC",20.1104571687969
30,0.3,0.2,"TC",20.6621822998472
90,0.3,0.2,"TC",23.3412398276092
30,0.5,0.2,"TC",18.9651376598746
90,0.5,0.2,"TC",14.5531575608489
60,0.4,0.2,"TC",15.7109754510926
30,0.3,0.2,"TC",19.273312926976
90,0.3,0.2,"TC",17.5463599158874
30,0.5,0.2,"TC",19.1138873620911
90,0.5,0.2,"TC",17.4674639980248
60,0.4,0.2,"TC",16.0462837070754
30,0.3,0.2,"TC",21.3287178823859
90,0.3,0.2,"TC",18.1357821458672
30,0.5,0.2,"TC",20.5525649113161
90,0.5,0.2,"TC",21.0630640015702
60,0.4,0.2,"TC",17.4030187564198
30,0.3,0.2,"TC",21.7718304462241
90,0.3,0.2,"TC",14.854715586331
30,0.5,0.2,"TC",19.4336557848985
90,0.5,0.2,"TC",18.3958205200574
60,0.4,0.2,"TC",20.8638983028132
30,0.3,0.2,"TC",14.9343112646701
90,0.3,0.2,"TC",21.8110190129043
30,0.5,0.2,"TC",23.5091020262134
90,0.5,0.2,"TC",17.5763535675526
60,0.4,0.2,"TC",23.1596686167694
30,0.3,0.2,"TC",21.9465940081079
90,0.3,0.2,"TC",23.1698395104408
30,0.5,0.2,"TC",21.2133848312184
90,0.5,0.2,"TC",12.9207545055825
60,0.4,0.2,"TC",18.4825767757001
30,0.3,0.2,"TC",19.2307335673637
90,0.3,0.2,"TC",16.3775818946371
30,0.5,0.2,"TC",17.7403544985005
90,0.5,0.2,"TC",18.2017774158422
60,0.4,0.2,"TC",16.9202638368431
30,0.3,0.2,"TC",21.6605350026455
90,0.3,0.2,"TC",23.7257734224816
30,0.5,0.2,"TC",14.2601385401537
90,0.5,0.2,"TC",18.1360936437486
60,0.4,0.2,"TC",17.7298444756573
30,0.3,0.2,"TC",17.9912910617309
90,0.3,0.2,"TC",23.4881970739445
30,0.5,0.2,"TC",12.0793614942406
90,0.5,0.2,"TC",19.3489786471738
60,0.4,0.2,"TC",17.8309659797906
30,0.3,0.2,"TC",19.3574702678782
90,0.3,0.2,"TC",19.1182759020302
30,0.5,0.2,"TC",19.6363721972658
90,0.5,0.2,"TC",17.4008099169182
60,0.4,0.2,"TC",20.5139856401111
30,0.3,0.2,"TC",15.7920020213762
90,0.3,0.2,"TC",16.4111689441995
30,0.5,0.2,"TC",14.6319000293116
90,0.5,0.2,"TC",15.4105945231104
60,0.4,0.2,"TC",19.772991239292
30,0.3,0.2,"TC",11.6289133915024
90,0.3,0.2,"TC",19.9683573876131
30,0.5,0.2,"TC",19.2291095330087
90,0.5,0.2,"TC",16.8243788707887
60,0.4,0.2,"TC",18.8214430016721
30,0.3,0.2,"TC",16.1849377378257
90,0.3,0.2,"TC",11.6523546737556
30,0.5,0.2,"TC",20.2872276130154
90,0.5,0.2,"TC",21.5963366081567
60,0.4,0.2,"TC",18.8945882400739
