"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
100,0.5154289,0.2,"TC",21.9877127695446
90,0.4865717,0.2,"TC",11.1243381747724
80,0.4577144,0.2,"TC",18.3413202746846
100,0.4577144,0.2,"TC",18.5544679260812
80,0.5154289,0.2,"TC",19.779006175294
100,0.5154289,0.2,"TC",16.5889858263919
90,0.4865717,0.2,"TC",19.3761102839592
80,0.4577144,0.2,"TC",16.6083865977256
100,0.4577144,0.2,"TC",20.3795016867828
80,0.5154289,0.2,"TC",12.1314806689471
100,0.5154289,0.2,"TC",18.6833443299864
90,0.4865717,0.2,"TC",18.031128785236
80,0.4577144,0.2,"TC",18.2880978458968
100,0.4577144,0.2,"TC",13.7668595906396
80,0.5154289,0.2,"TC",14.2922686738071
100,0.5154289,0.2,"TC",16.1878302889422
90,0.4865717,0.2,"TC",18.6129935987853
80,0.4577144,0.2,"TC",14.7167628387042
100,0.4577144,0.2,"TC",15.8574175062127
80,0.5154289,0.2,"TC",20.1129193373004
100,0.5154289,0.2,"TC",16.7576313188521
90,0.4865717,0.2,"TC",14.8665959196644
80,0.4577144,0.2,"TC",18.1509048116722
100,0.4577144,0.2,"TC",17.8331410422451
80,0.5154289,0.2,"TC",23.6913837383605
100,0.5154289,0.2,"TC",21.0000801258131
90,0.4865717,0.2,"TC",14.0707610807864
80,0.4577144,0.2,"TC",16.2760349514722
100,0.4577144,0.2,"TC",17.4382286646129
80,0.5154289,0.2,"TC",23.9891769785193
100,0.5154289,0.2,"TC",14.370210448896
90,0.4865717,0.2,"TC",13.1423446760059
80,0.4577144,0.2,"TC",20.041839675301
100,0.4577144,0.2,"TC",16.3771654304755
80,0.5154289,0.2,"TC",21.7449835500149
100,0.5154289,0.2,"TC",20.3992105552843
90,0.4865717,0.2,"TC",16.1935244298833
80,0.4577144,0.2,"TC",21.5115102147168
100,0.4577144,0.2,"TC",14.3444455728537
80,0.5154289,0.2,"TC",19.3788793287656
100,0.5154289,0.2,"TC",19.199618737547
90,0.4865717,0.2,"TC",18.5932337526402
80,0.4577144,0.2,"TC",18.4005433078865
100,0.4577144,0.2,"TC",17.7406653133615
80,0.5154289,0.2,"TC",16.8066142751622
100,0.5154289,0.2,"TC",15.3659680348254
90,0.4865717,0.2,"TC",22.7193553126925
80,0.4577144,0.2,"TC",18.5051516441719
100,0.4577144,0.2,"TC",14.5994040030093
80,0.5154289,0.2,"TC",18.8089051202926
100,0.5154289,0.2,"TC",14.7426962689368
90,0.4865717,0.2,"TC",17.7560117725898
80,0.4577144,0.2,"TC",15.3154307281801
100,0.4577144,0.2,"TC",17.6856184972941
80,0.5154289,0.2,"TC",18.2146761555772
100,0.5154289,0.2,"TC",18.7072881232407
90,0.4865717,0.2,"TC",13.0428148761882
80,0.4577144,0.2,"TC",20.0718431420345
100,0.4577144,0.2,"TC",22.3009519475655
80,0.5154289,0.2,"TC",18.4826367602195
100,0.5154289,0.2,"TC",12.1849338079224
90,0.4865717,0.2,"TC",19.6026015409015
80,0.4577144,0.2,"TC",15.172191525025
100,0.4577144,0.2,"TC",19.1817722669547
80,0.5154289,0.2,"TC",21.7683618812343
100,0.5154289,0.2,"TC",19.9251765750596
90,0.4865717,0.2,"TC",19.3061439972438
80,0.4577144,0.2,"TC",22.9791703292838
100,0.4577144,0.2,"TC",20.5052589729292
80,0.5154289,0.2,"TC",21.5780583753985
100,0.5154289,0.2,"TC",17.5951284733225
90,0.4865717,0.2,"TC",19.8318493646139
80,0.4577144,0.2,"TC",16.8840944712001
100,0.4577144,0.2,"TC",18.8868900694276
80,0.5154289,0.2,"TC",16.3628384428245
100,0.5154289,0.2,"TC",20.6319631188251
90,0.4865717,0.2,"TC",14.1078036297153
80,0.4577144,0.2,"TC",20.0132534594288
100,0.4577144,0.2,"TC",16.0150361545467
80,0.5154289,0.2,"TC",19.1487672021234
100,0.5154289,0.2,"TC",15.7883464102197
90,0.4865717,0.2,"TC",18.6507983579449
80,0.4577144,0.2,"TC",17.312980720817
100,0.4577144,0.2,"TC",16.4131136221204
80,0.5154289,0.2,"TC",16.2901912634639
100,0.5154289,0.2,"TC",20.124955686121
90,0.4865717,0.2,"TC",19.6722511528832
80,0.4577144,0.2,"TC",16.0990319994633
100,0.4577144,0.2,"TC",22.9627263131276
80,0.5154289,0.2,"TC",13.8963502269298
100,0.5154289,0.2,"TC",17.0166016345462
90,0.4865717,0.2,"TC",20.6523724456966
80,0.4577144,0.2,"TC",17.0706819719185
100,0.4577144,0.2,"TC",13.4585100604827
80,0.5154289,0.2,"TC",14.8445802072296
100,0.5154289,0.2,"TC",18.1270173488271
90,0.4865717,0.2,"TC",14.2523337804997
80,0.4577144,0.2,"TC",20.9450190297145
100,0.4577144,0.2,"TC",18.5862034580098
80,0.5154289,0.2,"TC",18.2765850343912
100,0.5154289,0.2,"TC",17.2943108452212
90,0.4865717,0.2,"TC",12.312788340069
80,0.4577144,0.2,"TC",19.6496513970318
100,0.4577144,0.2,"TC",18.5666742875909
80,0.5154289,0.2,"TC",17.0943617198699
100,0.5154289,0.2,"TC",16.5119631727101
90,0.4865717,0.2,"TC",18.1827173543081
80,0.4577144,0.2,"TC",14.8872396697063
100,0.4577144,0.2,"TC",17.4067905192749
80,0.5154289,0.2,"TC",20.4668805831287
100,0.5154289,0.2,"TC",11.0137706513328
90,0.4865717,0.2,"TC",15.4400114889776
80,0.4577144,0.2,"TC",18.8960964633144
100,0.4577144,0.2,"TC",17.0041755383747
80,0.5154289,0.2,"TC",16.9852326858551
100,0.5154289,0.2,"TC",22.9887625914406
90,0.4865717,0.2,"TC",12.8316425657694
80,0.4577144,0.2,"TC",17.7892635279807
100,0.4577144,0.2,"TC",17.0771372242392
80,0.5154289,0.2,"TC",13.0102342898252
100,0.5154289,0.2,"TC",15.7119251220073
90,0.4865717,0.2,"TC",18.0242303493769
80,0.4577144,0.2,"TC",16.7493317425475
100,0.4577144,0.2,"TC",20.6072610958579
80,0.5154289,0.2,"TC",18.4743522491341
100,0.5154289,0.2,"TC",19.3945206830236
90,0.4865717,0.2,"TC",14.6888692333741
80,0.4577144,0.2,"TC",18.6541358090531
100,0.4577144,0.2,"TC",20.6268343454485
80,0.5154289,0.2,"TC",22.0906293723297
100,0.5154289,0.2,"TC",18.0083584025792
90,0.4865717,0.2,"TC",19.2434621130747
80,0.4577144,0.2,"TC",14.6864795718892
100,0.4577144,0.2,"TC",20.200428826356
80,0.5154289,0.2,"TC",15.6604757034827
100,0.5154289,0.2,"TC",20.1647415441437
90,0.4865717,0.2,"TC",13.4632452937394
80,0.4577144,0.2,"TC",15.9732278128314
100,0.4577144,0.2,"TC",20.4252572933727
80,0.5154289,0.2,"TC",14.6437741933135
100,0.5154289,0.2,"TC",20.4116965846774
90,0.4865717,0.2,"TC",22.0298215528045
80,0.4577144,0.2,"TC",19.2659857649039
100,0.4577144,0.2,"TC",14.6057958142
80,0.5154289,0.2,"TC",15.6472546047923
100,0.5154289,0.2,"TC",11.6992783162916
90,0.4865717,0.2,"TC",19.6747751946115
80,0.4577144,0.2,"TC",13.1013904655237
100,0.4577144,0.2,"TC",17.9310152420819
80,0.5154289,0.2,"TC",11.9248327176306
100,0.5154289,0.2,"TC",15.4810891087625
90,0.4865717,0.2,"TC",15.3008777323075
80,0.4577144,0.2,"TC",20.9040613330341
100,0.4577144,0.2,"TC",16.677765002016
80,0.5154289,0.2,"TC",19.7537386701504
100,0.5154289,0.2,"TC",15.9353580619373
90,0.4865717,0.2,"TC",12.4385506143786
80,0.4577144,0.2,"TC",15.8402957149494
100,0.4577144,0.2,"TC",21.2022917881779
80,0.5154289,0.2,"TC",10.8836361980261
100,0.5154289,0.2,"TC",19.0925508124478
90,0.4865717,0.2,"TC",20.0104084001463
80,0.4577144,0.2,"TC",17.8405114485671
100,0.4577144,0.2,"TC",15.1588873803088
80,0.5154289,0.2,"TC",16.8382529501336
100,0.5154289,0.2,"TC",14.7744225819716
90,0.4865717,0.2,"TC",12.091734905633
80,0.4577144,0.2,"TC",19.7902208284849
100,0.4577144,0.2,"TC",14.2779464680835
80,0.5154289,0.2,"TC",19.944595589403
100,0.5154289,0.2,"TC",15.0815567419391
90,0.4865717,0.2,"TC",19.2981656126842
80,0.4577144,0.2,"TC",18.5616809734739
100,0.4577144,0.2,"TC",19.7612936798037
80,0.5154289,0.2,"TC",16.638376726076
100,0.5154289,0.2,"TC",17.6014613058596
90,0.4865717,0.2,"TC",16.6833421165326
80,0.4577144,0.2,"TC",20.5646448656887
100,0.4577144,0.2,"TC",14.9971159346539
80,0.5154289,0.2,"TC",16.0040124420477
100,0.5154289,0.2,"TC",15.0432644680888
90,0.4865717,0.2,"TC",11.061442646825
80,0.4577144,0.2,"TC",15.3115188598485
100,0.4577144,0.2,"TC",17.592878277045
80,0.5154289,0.2,"TC",19.7342416569102
100,0.5154289,0.2,"TC",20.0124653012612
90,0.4865717,0.2,"TC",15.8112615708908
80,0.4577144,0.2,"TC",17.9823494132443
100,0.4577144,0.2,"TC",16.8532068257225
80,0.5154289,0.2,"TC",19.3735315914068
100,0.5154289,0.2,"TC",16.4365959629673
90,0.4865717,0.2,"TC",12.3981168052472
80,0.4577144,0.2,"TC",16.6461077849742
100,0.4577144,0.2,"TC",17.1627409314644
80,0.5154289,0.2,"TC",18.877586006016
100,0.5154289,0.2,"TC",12.641091751288
90,0.4865717,0.2,"TC",19.319599534281
80,0.4577144,0.2,"TC",23.8774312748827
100,0.4577144,0.2,"TC",22.7784463502055
80,0.5154289,0.2,"TC",13.6675768619666
100,0.5154289,0.2,"TC",13.1732116571834
90,0.4865717,0.2,"TC",18.315258639073
80,0.4577144,0.2,"TC",17.1643401763729
100,0.4577144,0.2,"TC",19.287239777125
80,0.5154289,0.2,"TC",19.3925266835231
100,0.5154289,0.2,"TC",17.9145100126586
90,0.4865717,0.2,"TC",20.7215276652668
80,0.4577144,0.2,"TC",14.3966566546606
100,0.4577144,0.2,"TC",18.458121349344
80,0.5154289,0.2,"TC",17.9593513892002
100,0.5154289,0.2,"TC",12.6414323793791
90,0.4865717,0.2,"TC",17.6930178057277
80,0.4577144,0.2,"TC",17.2780413083698
100,0.4577144,0.2,"TC",17.4301698004957
80,0.5154289,0.2,"TC",19.3776905231547
100,0.5154289,0.2,"TC",14.1555344132385
90,0.4865717,0.2,"TC",19.3793840437248
80,0.4577144,0.2,"TC",17.8431813403183
100,0.4577144,0.2,"TC",17.4440703928856
80,0.5154289,0.2,"TC",16.7995279222301
100,0.5154289,0.2,"TC",13.6869392237336
90,0.4865717,0.2,"TC",16.8157981756998
80,0.4577144,0.2,"TC",17.0513618700604
100,0.4577144,0.2,"TC",20.5157453095342
80,0.5154289,0.2,"TC",12.8525275562282
100,0.5154289,0.2,"TC",11.9172933805882
90,0.4865717,0.2,"TC",18.0324140335074
80,0.4577144,0.2,"TC",17.1971809044939
100,0.4577144,0.2,"TC",19.5789460355793
80,0.5154289,0.2,"TC",15.4565845402612
100,0.5154289,0.2,"TC",16.8540844382678
90,0.4865717,0.2,"TC",19.1989772082627
80,0.4577144,0.2,"TC",16.2517001615056
100,0.4577144,0.2,"TC",25.1743026362866
80,0.5154289,0.2,"TC",17.2835646020621
100,0.5154289,0.2,"TC",15.5512567130527
90,0.4865717,0.2,"TC",19.2189769504501
80,0.4577144,0.2,"TC",19.5947346679384
100,0.4577144,0.2,"TC",22.7430443099338
80,0.5154289,0.2,"TC",15.4491719532859
100,0.5154289,0.2,"TC",13.3552655373437
90,0.4865717,0.2,"TC",14.4084953520626
80,0.4577144,0.2,"TC",11.0601316576265
100,0.4577144,0.2,"TC",15.121619536259
80,0.5154289,0.2,"TC",15.3347463522093
100,0.5154289,0.2,"TC",17.8901558357668
90,0.4865717,0.2,"TC",16.1752281365012
80,0.4577144,0.2,"TC",18.4830843833734
100,0.4577144,0.2,"TC",16.85567195486
80,0.5154289,0.2,"TC",24.7353760187371
100,0.5154289,0.2,"TC",16.7125520064562
90,0.4865717,0.2,"TC",24.0243632174552
80,0.4577144,0.2,"TC",19.5652433828048
100,0.4577144,0.2,"TC",14.8765696712179
80,0.5154289,0.2,"TC",22.8657593978582
100,0.5154289,0.2,"TC",13.0364850853736
90,0.4865717,0.2,"TC",11.6393416533123
80,0.4577144,0.2,"TC",11.1538871212951
100,0.4577144,0.2,"TC",17.4213553209469
80,0.5154289,0.2,"TC",15.9240763776654
100,0.5154289,0.2,"TC",13.4538723184395
90,0.4865717,0.2,"TC",16.0668035142936
80,0.4577144,0.2,"TC",21.5899375797518
100,0.4577144,0.2,"TC",22.506500905483
80,0.5154289,0.2,"TC",17.2505260603055
100,0.5154289,0.2,"TC",16.1577504831987
90,0.4865717,0.2,"TC",15.9592384139144
80,0.4577144,0.2,"TC",22.2399837834246
100,0.4577144,0.2,"TC",13.6726110761356
80,0.5154289,0.2,"TC",11.4551351643107
100,0.5154289,0.2,"TC",11.9327841974415
90,0.4865717,0.2,"TC",19.3230192794045
80,0.4577144,0.2,"TC",19.904732836659
100,0.4577144,0.2,"TC",17.9136908820145
80,0.5154289,0.2,"TC",18.4003895121788
100,0.5154289,0.2,"TC",18.0509783900907
90,0.4865717,0.2,"TC",18.8746055766529
80,0.4577144,0.2,"TC",18.3071779197486
100,0.4577144,0.2,"TC",15.1411457136357
80,0.5154289,0.2,"TC",11.0062359796493
100,0.5154289,0.2,"TC",18.0056594682818
90,0.4865717,0.2,"TC",20.7597527621157
80,0.4577144,0.2,"TC",18.2936802248003
100,0.4577144,0.2,"TC",20.6224169872868
80,0.5154289,0.2,"TC",19.5573579361856
100,0.5154289,0.2,"TC",17.1746695219195
90,0.4865717,0.2,"TC",16.1624218820876
80,0.4577144,0.2,"TC",18.952349924026
100,0.4577144,0.2,"TC",20.8244433556435
80,0.5154289,0.2,"TC",14.1721104090548
100,0.5154289,0.2,"TC",17.450838953367
90,0.4865717,0.2,"TC",13.7901948459249
80,0.4577144,0.2,"TC",16.740009130437
100,0.4577144,0.2,"TC",20.3378198096818
80,0.5154289,0.2,"TC",16.1771140693999
100,0.5154289,0.2,"TC",21.0096059906079
90,0.4865717,0.2,"TC",16.5681672487087
80,0.4577144,0.2,"TC",19.865672508676
100,0.4577144,0.2,"TC",22.792543600919
80,0.5154289,0.2,"TC",22.3736234687363
100,0.5154289,0.2,"TC",19.9091631829885
90,0.4865717,0.2,"TC",12.6853862648541
80,0.4577144,0.2,"TC",21.1720428628124
100,0.4577144,0.2,"TC",14.4608952646466
80,0.5154289,0.2,"TC",20.5911796696279
100,0.5154289,0.2,"TC",19.6564012239041
90,0.4865717,0.2,"TC",20.1770882331398
80,0.4577144,0.2,"TC",18.056863148263
100,0.4577144,0.2,"TC",20.3558563101698
80,0.5154289,0.2,"TC",14.9817892420002
100,0.5154289,0.2,"TC",18.9931777534036
90,0.4865717,0.2,"TC",9.49152682102056
80,0.4577144,0.2,"TC",17.4548211690082
100,0.4577144,0.2,"TC",19.3551403234107
80,0.5154289,0.2,"TC",16.147173489232
100,0.5154289,0.2,"TC",12.6567779752099
90,0.4865717,0.2,"TC",14.6101720896481
80,0.4577144,0.2,"TC",19.2656712331705
100,0.4577144,0.2,"TC",22.7400425153781
80,0.5154289,0.2,"TC",12.2296097542765
100,0.5154289,0.2,"TC",12.1267453297901
90,0.4865717,0.2,"TC",21.4305389750664
80,0.4577144,0.2,"TC",18.0862781499686
100,0.4577144,0.2,"TC",18.6403557895415
80,0.5154289,0.2,"TC",19.1237714968117
100,0.5154289,0.2,"TC",19.1361500306267
90,0.4865717,0.2,"TC",18.3884814038653
80,0.4577144,0.2,"TC",19.6263804756747
100,0.4577144,0.2,"TC",20.8853483063729
80,0.5154289,0.2,"TC",20.5016993075964
100,0.5154289,0.2,"TC",13.9612322843494
90,0.4865717,0.2,"TC",18.4110706210761
80,0.4577144,0.2,"TC",14.5742915527988
100,0.4577144,0.2,"TC",17.4568100600454
80,0.5154289,0.2,"TC",16.9754977798587
100,0.5154289,0.2,"TC",13.0810944882987
90,0.4865717,0.2,"TC",15.8064371074468
80,0.4577144,0.2,"TC",15.3651994587208
100,0.4577144,0.2,"TC",20.2581259706609
80,0.5154289,0.2,"TC",16.1290833402707
100,0.5154289,0.2,"TC",17.8629905824572
90,0.4865717,0.2,"TC",20.4898273949395
80,0.4577144,0.2,"TC",14.2837368404335
100,0.4577144,0.2,"TC",21.8837352943618
80,0.5154289,0.2,"TC",12.9058392532958
100,0.5154289,0.2,"TC",15.1702462416788
90,0.4865717,0.2,"TC",15.6604331016799
80,0.4577144,0.2,"TC",13.0266876676674
100,0.4577144,0.2,"TC",16.8731307421371
80,0.5154289,0.2,"TC",19.5005290858102
100,0.5154289,0.2,"TC",10.7760204656892
90,0.4865717,0.2,"TC",10.4197058146454
80,0.4577144,0.2,"TC",13.8733958349878
100,0.4577144,0.2,"TC",15.1649000263824
80,0.5154289,0.2,"TC",15.8103411791167
100,0.5154289,0.2,"TC",20.2423527441006
90,0.4865717,0.2,"TC",20.8109337815717
80,0.4577144,0.2,"TC",15.1959674693169
100,0.4577144,0.2,"TC",13.9448743716998
80,0.5154289,0.2,"TC",11.6754483592069
100,0.5154289,0.2,"TC",15.2172086350085
90,0.4865717,0.2,"TC",18.651028142756
80,0.4577144,0.2,"TC",15.3360323920669
100,0.4577144,0.2,"TC",22.6252426388186
80,0.5154289,0.2,"TC",14.7581431159318
100,0.5154289,0.2,"TC",14.5215067134358
90,0.4865717,0.2,"TC",19.8106083549397
80,0.4577144,0.2,"TC",20.1647147629548
100,0.4577144,0.2,"TC",14.2676213289774
80,0.5154289,0.2,"TC",20.8398327686964
100,0.5154289,0.2,"TC",19.3727562393778
90,0.4865717,0.2,"TC",20.464193605739
80,0.4577144,0.2,"TC",16.7954410761407
100,0.4577144,0.2,"TC",18.6601607902197
80,0.5154289,0.2,"TC",14.8123228614089
100,0.5154289,0.2,"TC",15.4224884560919
90,0.4865717,0.2,"TC",17.8359206290475
80,0.4577144,0.2,"TC",20.0386081852776
100,0.4577144,0.2,"TC",22.1040563720024
80,0.5154289,0.2,"TC",12.6724836300826
100,0.5154289,0.2,"TC",20.1590489009795
90,0.4865717,0.2,"TC",21.6480663865757
80,0.4577144,0.2,"TC",11.252056109111
100,0.4577144,0.2,"TC",19.1214023872673
80,0.5154289,0.2,"TC",11.5238805125765
100,0.5154289,0.2,"TC",19.3505581539416
90,0.4865717,0.2,"TC",16.609268381124
80,0.4577144,0.2,"TC",14.7006326375746
100,0.4577144,0.2,"TC",15.3639316015934
80,0.5154289,0.2,"TC",17.4016500847446
100,0.5154289,0.2,"TC",13.9205989554699
90,0.4865717,0.2,"TC",14.5053634038134
80,0.4577144,0.2,"TC",25.3031040395493
100,0.4577144,0.2,"TC",16.8785776488628
80,0.5154289,0.2,"TC",15.7116462962859
100,0.5154289,0.2,"TC",15.0442006695573
90,0.4865717,0.2,"TC",19.1994532724991
80,0.4577144,0.2,"TC",14.5391423606911
100,0.4577144,0.2,"TC",18.8968436872023
80,0.5154289,0.2,"TC",18.0201834466619
100,0.5154289,0.2,"TC",18.3646960617789
90,0.4865717,0.2,"TC",19.2169691199628
80,0.4577144,0.2,"TC",20.7294446361864
100,0.4577144,0.2,"TC",16.3113522056427
80,0.5154289,0.2,"TC",18.3883254438739
100,0.5154289,0.2,"TC",11.1428332558456
90,0.4865717,0.2,"TC",16.2719393513019
80,0.4577144,0.2,"TC",18.4266703679877
100,0.4577144,0.2,"TC",14.0818822763123
80,0.5154289,0.2,"TC",13.3501944204123
100,0.5154289,0.2,"TC",20.1843163245943
90,0.4865717,0.2,"TC",16.0560292539793
80,0.4577144,0.2,"TC",16.6724759225245
100,0.4577144,0.2,"TC",23.454431045646
80,0.5154289,0.2,"TC",22.7390067160268
100,0.5154289,0.2,"TC",15.1099643502865
90,0.4865717,0.2,"TC",15.9458868035556
80,0.4577144,0.2,"TC",15.2212545414308
100,0.4577144,0.2,"TC",18.2711620672775
80,0.5154289,0.2,"TC",17.4768050216406
100,0.5154289,0.2,"TC",17.1106563103388
90,0.4865717,0.2,"TC",21.8310891562783
80,0.4577144,0.2,"TC",23.3339246526933
100,0.4577144,0.2,"TC",18.8828787963575
80,0.5154289,0.2,"TC",11.2716788214365
100,0.5154289,0.2,"TC",16.1429418753379
90,0.4865717,0.2,"TC",19.6856706275842
80,0.4577144,0.2,"TC",18.7189963847019
100,0.4577144,0.2,"TC",14.1098175962655
80,0.5154289,0.2,"TC",12.982893318877
100,0.5154289,0.2,"TC",17.5060410607445
90,0.4865717,0.2,"TC",16.5168841999288
80,0.4577144,0.2,"TC",18.2533776376841
100,0.4577144,0.2,"TC",24.0152509062339
80,0.5154289,0.2,"TC",20.2611921243849
100,0.5154289,0.2,"TC",14.8795740890431
90,0.4865717,0.2,"TC",16.0688065067321
80,0.4577144,0.2,"TC",19.9060378058506
100,0.4577144,0.2,"TC",17.8013707520868
80,0.5154289,0.2,"TC",12.6274408899171
100,0.5154289,0.2,"TC",12.1435301156934
90,0.4865717,0.2,"TC",9.4187012853639
80,0.4577144,0.2,"TC",19.6905553172745
100,0.4577144,0.2,"TC",17.7888986597356
80,0.5154289,0.2,"TC",16.5862753157215
100,0.5154289,0.2,"TC",16.2297790502613
90,0.4865717,0.2,"TC",10.1284149252808
80,0.4577144,0.2,"TC",15.7652114622995
100,0.4577144,0.2,"TC",14.8441733498327
80,0.5154289,0.2,"TC",15.5719200321147
100,0.5154289,0.2,"TC",15.5263922125015
90,0.4865717,0.2,"TC",16.4688323938059
80,0.4577144,0.2,"TC",20.6959899542955
100,0.4577144,0.2,"TC",17.5627132181157
80,0.5154289,0.2,"TC",17.8803378760465
100,0.5154289,0.2,"TC",16.9839482874928
90,0.4865717,0.2,"TC",19.3588076346641
80,0.4577144,0.2,"TC",18.0989969353824
100,0.4577144,0.2,"TC",14.6660179046093
80,0.5154289,0.2,"TC",15.8063524272353
100,0.5154289,0.2,"TC",17.1678024020064
90,0.4865717,0.2,"TC",25.8697122692118
80,0.4577144,0.2,"TC",19.9247274577399
100,0.4577144,0.2,"TC",19.1711844965282
80,0.5154289,0.2,"TC",18.0959316917
100,0.5154289,0.2,"TC",16.4350173889933
90,0.4865717,0.2,"TC",18.5103389976664
80,0.4577144,0.2,"TC",17.7495558654589
100,0.4577144,0.2,"TC",21.684791585062
80,0.5154289,0.2,"TC",12.8153858177291
100,0.5154289,0.2,"TC",11.0558562562937
90,0.4865717,0.2,"TC",23.3501020975707
80,0.4577144,0.2,"TC",20.0872964445948
100,0.4577144,0.2,"TC",17.6938074818205
80,0.5154289,0.2,"TC",12.1527462927462
100,0.5154289,0.2,"TC",22.764253759923
90,0.4865717,0.2,"TC",17.963722701497
80,0.4577144,0.2,"TC",16.8538169679709
100,0.4577144,0.2,"TC",18.1783816938274
80,0.5154289,0.2,"TC",13.6941645453204
100,0.5154289,0.2,"TC",21.1020831925156
90,0.4865717,0.2,"TC",15.540632827966
80,0.4577144,0.2,"TC",21.3923820099757
100,0.4577144,0.2,"TC",16.0863356937878
80,0.5154289,0.2,"TC",13.9556692135767
100,0.5154289,0.2,"TC",19.2403051527493
90,0.4865717,0.2,"TC",13.8428373797441
80,0.4577144,0.2,"TC",15.7592196080278
100,0.4577144,0.2,"TC",18.3575740821109
80,0.5154289,0.2,"TC",15.2788651612831
100,0.5154289,0.2,"TC",17.7719584041041
90,0.4865717,0.2,"TC",21.2732128171271
80,0.4577144,0.2,"TC",20.4147705624026
100,0.4577144,0.2,"TC",18.7778553952956
80,0.5154289,0.2,"TC",15.3692809813427
100,0.5154289,0.2,"TC",16.8740929030999
90,0.4865717,0.2,"TC",15.0096711840148
80,0.4577144,0.2,"TC",15.753589709192
100,0.4577144,0.2,"TC",17.851947605906
80,0.5154289,0.2,"TC",16.0407374575898
100,0.5154289,0.2,"TC",14.7793306567266
90,0.4865717,0.2,"TC",18.9527726428011
80,0.4577144,0.2,"TC",19.965920422861
100,0.4577144,0.2,"TC",20.1982288863381
80,0.5154289,0.2,"TC",16.5426143912574
100,0.5154289,0.2,"TC",15.8734243138785
90,0.4865717,0.2,"TC",16.807827050678
80,0.4577144,0.2,"TC",24.7207998776986
100,0.4577144,0.2,"TC",21.3615607181552
80,0.5154289,0.2,"TC",21.0633849938435
100,0.5154289,0.2,"TC",24.7922083488023
90,0.4865717,0.2,"TC",17.3087235901893
80,0.4577144,0.2,"TC",19.4821662414984
100,0.4577144,0.2,"TC",13.9202449995925
80,0.5154289,0.2,"TC",18.7699858829719
100,0.5154289,0.2,"TC",17.0967667404928
90,0.4865717,0.2,"TC",15.9491846642654
80,0.4577144,0.2,"TC",22.2701063661044
100,0.4577144,0.2,"TC",22.3087548799103
80,0.5154289,0.2,"TC",20.6513385681776
100,0.5154289,0.2,"TC",15.3052410143383
90,0.4865717,0.2,"TC",9.28533930608319
80,0.4577144,0.2,"TC",18.1387429474279
100,0.4577144,0.2,"TC",14.7281623086676
80,0.5154289,0.2,"TC",19.2807328506575
100,0.5154289,0.2,"TC",20.0697337458706
90,0.4865717,0.2,"TC",15.5039670161114
80,0.4577144,0.2,"TC",18.6426121022052
100,0.4577144,0.2,"TC",18.0481457951469
80,0.5154289,0.2,"TC",20.0525152796588
100,0.5154289,0.2,"TC",20.7869807399092
90,0.4865717,0.2,"TC",18.3840761760402
80,0.4577144,0.2,"TC",17.7884055380773
100,0.4577144,0.2,"TC",14.58883907305
80,0.5154289,0.2,"TC",15.206863802112
100,0.5154289,0.2,"TC",15.7923965648597
90,0.4865717,0.2,"TC",17.9500134738248
80,0.4577144,0.2,"TC",13.3910003064449
100,0.4577144,0.2,"TC",16.772709232702
80,0.5154289,0.2,"TC",14.8411350850754
100,0.5154289,0.2,"TC",17.5434518475269
90,0.4865717,0.2,"TC",19.2169916510972
80,0.4577144,0.2,"TC",21.27366111759
100,0.4577144,0.2,"TC",17.7941326235627
80,0.5154289,0.2,"TC",20.0585665388976
100,0.5154289,0.2,"TC",21.7736021416023
90,0.4865717,0.2,"TC",20.1443092673682
80,0.4577144,0.2,"TC",12.0303611529986
100,0.4577144,0.2,"TC",17.4236155856174
80,0.5154289,0.2,"TC",14.7714291255697
100,0.5154289,0.2,"TC",13.8319340968436
90,0.4865717,0.2,"TC",18.3180240383409
80,0.4577144,0.2,"TC",12.094393405607
100,0.4577144,0.2,"TC",19.5348946139386
80,0.5154289,0.2,"TC",12.7674010477885
100,0.5154289,0.2,"TC",14.8051223971939
90,0.4865717,0.2,"TC",20.3988938499285
80,0.4577144,0.2,"TC",15.7884213629148
100,0.4577144,0.2,"TC",21.3665130850189
80,0.5154289,0.2,"TC",17.8500732730964
100,0.5154289,0.2,"TC",19.9753221094367
90,0.4865717,0.2,"TC",12.9437974032188
80,0.4577144,0.2,"TC",16.861193709526
100,0.4577144,0.2,"TC",17.210350369076
80,0.5154289,0.2,"TC",18.1413847999418
100,0.5154289,0.2,"TC",18.9462759317399
90,0.4865717,0.2,"TC",11.2882203990417
80,0.4577144,0.2,"TC",17.6200190897389
100,0.4577144,0.2,"TC",19.0146720492182
80,0.5154289,0.2,"TC",15.3850312167407
100,0.5154289,0.2,"TC",15.7594972076698
90,0.4865717,0.2,"TC",20.2568775156075
80,0.4577144,0.2,"TC",19.9346167714898
100,0.4577144,0.2,"TC",19.6965910515435
80,0.5154289,0.2,"TC",17.920360766568
100,0.5154289,0.2,"TC",16.2810757684249
90,0.4865717,0.2,"TC",15.0176796414354
80,0.4577144,0.2,"TC",15.7505214833461
100,0.4577144,0.2,"TC",20.7430453489225
80,0.5154289,0.2,"TC",11.4653303362521
100,0.5154289,0.2,"TC",15.7934162297009
90,0.4865717,0.2,"TC",16.7481863815582
80,0.4577144,0.2,"TC",15.2754097619884
100,0.4577144,0.2,"TC",17.6230622471673
